Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR492277,2012-08-15 08:57:08,2012-08-15 08:57:08,28954597,5848828594,28954597,202,3658,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492277/SRR492277.sra,SRX144904,Hau-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072462,SAMN00012684,simple,3702,Arabidopsis thaliana,Hau-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,6FA6622383585831FB107B1584A3C3F1,11F81F0062B4539FF196B538251D4570
SRR492284,2012-05-31 14:52:53,2012-05-31 14:52:53,34232078,6914879756,34232078,202,4135,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492284/SRR492284.sra,SRX144911,Hs-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072466,SAMN00012688,simple,3702,Arabidopsis thaliana,Hs-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,99BFD27B357CEC6F73F4C67033CD9E9B,06D53F01461252478125DDC78D144D66
SRR492275,2012-05-31 14:52:53,2012-05-31 14:52:53,37682425,7611849850,37682425,202,4762,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492275/SRR492275.sra,SRX144902,Gy-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072459,SAMN00012681,simple,3702,Arabidopsis thaliana,Gy-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,55256E3CAC3786059BF1729116312197,CD575096EE1A8CB68530DA17A98D504C
SRR492279,2012-05-31 14:52:53,2012-05-31 14:52:53,44726689,9034791178,44726689,202,5723,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492279/SRR492279.sra,SRX144906,Hh-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072463,SAMN00012685,simple,3702,Arabidopsis thaliana,Hh-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,D9B28523381A3036AF3B2B2A1A4724CF,551CFA6F662B839C474640EECC2F9874
SRR492283,2012-05-31 14:52:53,2012-05-31 14:52:53,35315281,7133686762,35315281,202,4465,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492283/SRR492283.sra,SRX144910,HR-5_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072464,SAMN00012686,simple,3702,Arabidopsis thaliana,HR-5,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,88667355FA56C03BE2DF2C7213FCCA35,90C84A2B7D92913424E2CBF3E7FCAEC5
SRR492285,2012-05-31 14:52:53,2012-05-31 14:52:53,22211354,4486693508,22211354,202,3104,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492285/SRR492285.sra,SRX144912,HSm_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS311338,SAMN00990164,simple,3702,Arabidopsis thaliana,HSm,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,2B2EF9A95B9D8710B356751C3CA923EE,4E83AD55B328C2F2EE39E50A4694673F
SRR492286,2012-05-31 14:52:53,2012-05-31 14:52:53,25782966,5208159132,25782966,202,3256,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492286/SRR492286.sra,SRX144913,In-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072467,SAMN00012689,simple,3702,Arabidopsis thaliana,In-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,76E4AB6D912DA7EA9105373D564C6959,D4973C735B14B4DDDA1B66DDE4332FFB
SRR492287,2012-05-31 14:52:53,2012-05-31 14:52:53,31478634,6358684068,31478634,202,3968,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492287/SRR492287.sra,SRX144914,Is-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072468,SAMN00012690,simple,3702,Arabidopsis thaliana,Is-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,9E9EB4F2D1CAB7B6C456A800770569DC,B466CB8C7E17A78677D0221C6AAC263E
SRR492288,2012-05-31 14:52:53,2012-05-31 14:52:53,30585022,6178174444,30585022,202,3882,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492288/SRR492288.sra,SRX144915,Je-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072469,SAMN00012691,simple,3702,Arabidopsis thaliana,Je-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,0DFB4B9A074E159D35709C0DEB0248D5,AA140505ADCD918049C05E8951B7DC3A
SRR492289,2012-05-31 14:52:53,2012-05-31 14:52:53,31189030,6300184060,31189030,202,3773,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492289/SRR492289.sra,SRX144916,Jl-3_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072470,SAMN00012692,simple,3702,Arabidopsis thaliana,Jl-3,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,667F0BB50F379C9054F79EEA76878557,85F66CC07DB616D72E90BECC2670FF5E
SRR492290,2012-05-31 14:52:53,2012-05-31 14:52:53,42677437,8620842274,42677437,202,5147,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492290/SRR492290.sra,SRX144917,Jm-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072471,SAMN00012693,simple,3702,Arabidopsis thaliana,Jm-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,7CD9778DC3F58E5B9126683F18066523,953AC7C9D7F7B6871202B0376BC96532
SRR492291,2012-05-31 14:52:53,2012-05-31 14:52:53,73242411,14794967022,73242411,202,9476,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492291/SRR492291.sra,SRX144918,Kar-1_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072473,SAMN00012695,simple,3702,Arabidopsis thaliana,Kar-1,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,35BB56CC9F6487D89A1DCCC64A95EA90,444DBF9E3EB2F2D9856E9DE9FAB4A25F
SRR492292,2012-05-31 14:52:53,2012-05-31 14:52:53,65859032,13303524464,65859032,202,8668,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492292/SRR492292.sra,SRX144919,Kas-1_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072474,SAMN00012696,simple,3702,Arabidopsis thaliana,Kas-1,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,147147183915B8205882398F01349B73,1A51D24E4F8B8EB7551743892101396E
SRR492293,2012-05-31 14:52:53,2012-05-31 14:52:53,117057040,23645522080,117057040,202,15136,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492293/SRR492293.sra,SRX144920,Kas-2_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS311339,SAMN00990165,simple,3702,Arabidopsis thaliana,Kas-2,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,05907ED7B1EC79D69BE5B8FAE6B442B0,195B03495864E023D3C77C0751215DD3
SRR492294,2012-05-31 14:52:53,2012-05-31 14:52:53,92333790,18651425580,92333790,202,12403,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492294/SRR492294.sra,SRX144921,Kb-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072475,SAMN00012697,simple,3702,Arabidopsis thaliana,Kb-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,C7ED1E8120494B66AE950F6E5D5458B3,5D908408A6296E2666EC8A7FAADF9453
SRR492295,2012-05-31 14:52:53,2012-05-31 14:52:53,42026542,8489361484,42026542,202,5080,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492295/SRR492295.sra,SRX144922,Kelsterbach-4_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072476,SAMN00012698,simple,3702,Arabidopsis thaliana,Kelsterbach-4,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,684F138C083598A52A19665212027258,586531E0689AF75DC6E30638D6FC6615
SRR492296,2012-05-31 14:52:53,2012-05-31 14:52:53,55955211,11302952622,55955211,202,7424,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492296/SRR492296.sra,SRX144923,Kent_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS311340,SAMN00990166,simple,3702,Arabidopsis thaliana,Kent,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,2A3BF4061B2C4B0374A6DA8AAD546457,50520848A7A6BE81330712F32A3BC740
SRR492297,2012-05-31 14:52:53,2012-05-31 14:52:53,41439975,8370874950,41439975,202,5039,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492297/SRR492297.sra,SRX144924,Kil-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072477,SAMN00012699,simple,3702,Arabidopsis thaliana,Kil-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,29C12DB45F2DD38B9C806D984CC55416,3F228150996DBCB814544CA3B5ECA831
SRR492298,2012-05-31 14:52:53,2012-05-31 14:52:53,40141955,8108674910,40141955,202,5130,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492298/SRR492298.sra,SRX144925,Kin-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072478,SAMN00012700,simple,3702,Arabidopsis thaliana,Kin-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,B2A84D7171CC84A3EED41770E7FEF31A,7812D00E802B974010F7DC492746EC4B
SRR492299,2012-05-31 14:52:53,2012-05-31 14:52:53,79219252,16002288904,79219252,202,10684,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492299/SRR492299.sra,SRX144926,Kl-5_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072479,SAMN00012701,simple,3702,Arabidopsis thaliana,Kl-5,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,79A379FA6078253C6868F36DA50226B5,8891161435C753D6EDB430FE3CA4C3A1
SRR492300,2012-05-31 14:52:53,2012-05-31 14:52:53,54312542,10971133484,54312542,202,7216,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492300/SRR492300.sra,SRX144927,Knox-10_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072481,SAMN00012703,simple,3702,Arabidopsis thaliana,Knox-10,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,CEDF9493D6A41158D98D113BE46446C4,01E8ADB21689993935A875628BE1503A
SRR492301,2012-05-31 14:52:53,2012-05-31 14:52:53,40594640,8200117280,40594640,202,5236,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492301/SRR492301.sra,SRX144928,Knox-18_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072482,SAMN00012704,simple,3702,Arabidopsis thaliana,Knox-18,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,94F0BB920F58808E346702CC3D439D1B,A6DAD2A6A2A4465FEA8480545051CE99
SRR492302,2012-05-31 14:52:53,2012-05-31 14:52:53,30811892,6224002184,30811892,202,3884,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492302/SRR492302.sra,SRX144929,Ko-2_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072483,SAMN00012705,simple,3702,Arabidopsis thaliana,Ko-2,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,2A62919883BA276A3E8B7DCC09EE1144,C4E3FD49E217E47E99A478E08B11C729
SRR492303,2012-05-31 14:52:53,2012-05-31 14:52:53,9615689,1942369178,9615689,202,1368,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492303/SRR492303.sra,SRX144930,Koln_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS311341,SAMN00990167,simple,3702,Arabidopsis thaliana,Koln,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,9B5F02CEAA09257E489E1D294180A5F1,DE6F17396D673311ED24DE75E17F1330
SRR492304,2012-05-31 14:52:53,2012-05-31 14:52:53,46033112,9298688624,46033112,202,5893,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492304/SRR492304.sra,SRX144931,Kondara_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072484,SAMN00012706,simple,3702,Arabidopsis thaliana,Kondara,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,C523A35464ABA82FAE8BD624CC6E537D,0F4D0AA6A1F717A5F7C08D8C1EDA3511
SRR492305,2012-05-31 14:52:53,2012-05-31 14:52:53,43932860,8874437720,43932860,202,5618,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492305/SRR492305.sra,SRX144932,Kro-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072485,SAMN00012707,simple,3702,Arabidopsis thaliana,Kro-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,5BC8FBA446DCA477A9A36B2444B437C1,032F668A425A66E74ADA903C07EC89EE
SRR492306,2012-05-31 14:52:53,2012-05-31 14:52:53,68282145,13792993290,68282145,202,8795,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492306/SRR492306.sra,SRX144933,Krot-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072486,SAMN00012708,simple,3702,Arabidopsis thaliana,Krot-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,E3CC36792F4F7C6592E47469B7CB496F,4910049BB1975F11B573F7F883888576
SRR492307,2012-05-31 14:52:53,2012-05-31 14:52:53,38431204,7763103208,38431204,202,5169,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492307/SRR492307.sra,SRX144934,Kyoto_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072487,SAMN00012709,simple,3702,Arabidopsis thaliana,Kyoto,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,DDFDCCE2C9A504F091186D23A9054155,26027FA43E70616FBF631AAE56A66ECB
SRR492308,2012-05-31 14:52:53,2012-05-31 14:52:53,47688371,9633050942,47688371,202,6161,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492308/SRR492308.sra,SRX144935,Kz-9_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072489,SAMN00012711,simple,3702,Arabidopsis thaliana,Kz-9,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,9E01C9854DB92158F15EFF138CECE969,45932F55A4D3033145E47E327ACF9FEA
SRR492309,2012-05-31 14:52:53,2012-05-31 14:52:53,78797385,15917071770,78797385,202,10572,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492309/SRR492309.sra,SRX144936,La-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072490,SAMN00012712,simple,3702,Arabidopsis thaliana,La-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,EDBC551E0EC18115F5FB2E75392B7D13,EFAA01DAF6E0EB4963F6F9B073D52F6B
SRR492310,2012-05-31 14:52:53,2012-05-31 14:52:53,97763302,19748187004,97763302,202,13274,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492310/SRR492310.sra,SRX144937,Lan-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072491,SAMN00012713,simple,3702,Arabidopsis thaliana,Lan-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,CD792A5F34065A2E82EC16C9F150EA17,FC7DFDD0E6297D44793A06AAC764075E
SRR492311,2012-05-31 14:52:53,2012-05-31 14:52:53,35853954,7242498708,35853954,202,4324,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492311/SRR492311.sra,SRX144938,Le-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072492,SAMN00012714,simple,3702,Arabidopsis thaliana,Le-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,4BC04B9E64C07DBE9ECE31FD1E98ACFC,4303779C4A0CF79E02738D1AAC8F2F2A
SRR492312,2012-05-31 14:52:53,2012-05-31 14:52:53,34589260,6987030520,34589260,202,4188,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492312/SRR492312.sra,SRX144939,Li-2:1_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072493,SAMN00012715,simple,3702,Arabidopsis thaliana,Li-2:1,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,F35A245D3BADBD153B50D0C727126073,E1793CB8A493E3299305D50FB60F5115
SRR492313,2012-05-31 14:52:53,2012-05-31 14:52:53,29884369,6036642538,29884369,202,3769,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492313/SRR492313.sra,SRX144940,Lip-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072494,SAMN00012716,simple,3702,Arabidopsis thaliana,Lip-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,DD3BE4D74E649944A6B5A7804F4E7CB5,DA96A022FC8879DDD8668E5F562EDF5E
SRR492314,2012-05-31 14:52:53,2012-05-31 14:52:53,46303928,9353393456,46303928,202,6237,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492314/SRR492314.sra,SRX144941,Lisse_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS311342,SAMN00990168,simple,3702,Arabidopsis thaliana,Lisse,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,B7A91E1FD6D75B16E746A1A5649F0C06,0E2CD94C4B0F6EA16CFC5910A78357AE
SRR492198,2012-05-31 14:52:53,2012-05-31 14:52:53,35045077,7079105554,35045077,202,4535,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492198/SRR492198.sra,SRX144825,Aa-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS071788,SAMN00012595,simple,3702,Arabidopsis thaliana,Aa-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,5046695FF241067B877E4B5ACE1EE11E,7B0D3970C692FFB1EB7C6E6E3C6DF079
SRR492199,2012-05-31 14:52:53,2012-05-31 14:52:53,54797936,11069183072,54797936,202,7370,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492199/SRR492199.sra,SRX144826,Abd-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS311320,SAMN00990146,simple,3702,Arabidopsis thaliana,Abd-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,3234C4BBAFC89F93B8AE17888CF8E15F,628E81F82917FE39AAE7FED5B3867606
SRR492200,2012-05-31 14:52:53,2012-05-31 14:52:53,40528450,8186746900,40528450,202,5472,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492200/SRR492200.sra,SRX144827,Ag-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS071789,SAMN00012596,simple,3702,Arabidopsis thaliana,Ag-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,CADF5E1D00BA1EC7EAB753EA6E3CC525,12F95417497C54B886DD36DBB02F60B1
SRR492201,2012-05-31 14:52:53,2012-05-31 14:52:53,33714964,6810422728,33714964,202,4250,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492201/SRR492201.sra,SRX144828,Ak-1_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS071790,SAMN00012597,simple,3702,Arabidopsis thaliana,Ak-1,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,B0FCC074363CEF785B55147E4D9E2B57,077087FF8529C1C64ED3D7DF7CF48BED
SRR492202,2012-05-31 14:52:53,2012-05-31 14:52:53,36933219,7460510238,36933219,202,4640,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492202/SRR492202.sra,SRX144829,Alst-1_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS071791,SAMN00012598,simple,3702,Arabidopsis thaliana,Alst-1,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,CF5C907719D5E660F3D419D746E4A1D8,0F851C08632B387365276A046FC5F42A
SRR492203,2012-05-31 14:52:53,2012-05-31 14:52:53,36749159,7423330118,36749159,202,4662,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492203/SRR492203.sra,SRX144830,Altai-5_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS311321,SAMN00990147,simple,3702,Arabidopsis thaliana,Altai-5,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,0FBC5999CBB4ED398CD72022C5EE638E,3A1C79D7326071416A9B2B099FC6941F
SRR492204,2012-05-31 14:52:53,2012-05-31 14:52:53,49147198,9927733996,49147198,202,6303,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492204/SRR492204.sra,SRX144831,Amel-1_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS071792,SAMN00012599,simple,3702,Arabidopsis thaliana,Amel-1,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,A81D97F820C239B3BA17569716C9B618,207C21DB3FACDA91F7CEE13E643C04B8
